# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 24.7 +/- 0.22 
#	Vc = 6 uV
#	Vfloor = 0.105 +/- 0.0038 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
11.970000,0.100000,11.186090,1.954799
11.993333,-0.200000,11.100700,1.958085
12.016667,-0.300000,11.015310,1.961376
12.040000,0.000000,11.186090,1.964676
12.063333,-0.300000,11.271480,1.967963
12.086667,0.000000,11.100700,1.971257
12.110000,0.000000,10.929920,1.974572
12.133333,-0.100000,11.186090,1.977875
12.156667,-0.100000,11.186090,1.981166
12.180000,-0.200000,11.613040,1.984442
12.203333,0.000000,11.271480,1.987740
12.226667,-0.200000,11.015310,1.991028
12.250000,-0.100000,11.356870,1.994314
12.273333,-0.100000,11.356870,1.997635
12.296667,0.000000,11.442260,2.000936
12.320000,-0.500000,11.442260,2.004229
12.343333,0.100000,11.100700,2.007516
12.366667,-0.100000,11.356870,2.010796
12.390000,0.000000,11.442260,2.014082
12.413333,0.000000,11.613040,2.017379
12.436667,-0.200000,11.527650,2.020666
12.460000,0.000000,11.442260,2.023948
12.483333,-0.200000,11.442260,2.027245
12.506667,0.100000,11.442260,2.030522
12.530000,-0.300000,11.698430,2.033839
12.553333,-0.200000,11.527650,2.037148
12.576667,0.100000,11.356870,2.040429
12.600000,-0.200000,11.442260,2.043730
12.623333,-0.300000,11.442260,2.047018
12.646667,-0.200000,11.869210,2.050301
12.670000,-0.100000,11.698430,2.053607
12.693333,-0.100000,11.527650,2.056898
12.716667,-0.300000,11.527650,2.060179
12.740000,-0.300000,11.527650,2.063475
12.763333,-0.200000,11.869210,2.066759
12.786667,-0.400000,11.613040,2.070056
12.810000,-0.300000,11.527650,2.073340
12.833333,-0.100000,11.613040,2.076638
12.856667,-0.400000,11.613040,2.079928
12.880000,0.100000,11.698430,2.083211
12.903333,-0.400000,11.783820,2.086506
12.926667,0.100000,11.698430,2.089790
12.950000,0.000000,11.869210,2.093104
12.973333,-0.400000,11.698430,2.096394
12.996667,0.100000,12.039990,2.099689
13.020000,-0.200000,11.783820,2.102977
13.043333,-0.100000,11.613040,2.108574
13.066667,0.000000,11.869210,2.160303
13.090000,-0.200000,11.698430,2.177356
13.113333,-0.300000,11.698430,2.180719
