# Date: 20200217
# Operator: JLC&LM
# Notes: Flamingo samples post SP3 heat
# Tap_cm: 6.0
# Sample: Flamingo-4
# Fit of Tap:
#	Ic = 123 +/- 0.029 A
#	n = 28.5 +/- 0.35 
#	Vc = 6 uV
#	Vfloor = -1.1 +/- 0.0056 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
12.763333,-1.600000,11.954600,1.992188
12.786667,-1.500000,12.039990,1.995584
12.810000,-1.500000,11.954600,1.998961
12.833333,-1.900000,11.954600,2.002345
12.856667,-1.500000,11.869210,2.005749
12.880000,-1.500000,12.125380,2.009124
12.903333,-1.600000,12.210770,2.012509
12.926667,-1.500000,11.954600,2.015900
12.950000,-1.600000,11.954600,2.019283
12.973333,-1.400000,11.869210,2.022674
12.996667,-1.600000,12.125380,2.026067
13.020000,-1.500000,12.210770,2.029452
13.043333,-1.800000,12.039990,2.032838
13.066667,-1.900000,12.125380,2.036225
13.090000,-1.700000,12.125380,2.039619
13.113333,-1.400000,12.296160,2.042997
13.136667,-1.500000,12.381550,2.046378
13.160000,-1.600000,12.381550,2.049800
13.183333,-1.700000,11.954600,2.053194
13.206667,-1.400000,12.210770,2.056584
13.230000,-1.600000,12.296160,2.059964
13.253333,-1.600000,12.296160,2.063352
13.276667,-1.800000,12.125380,2.066740
13.300000,-1.600000,11.954600,2.070121
13.323333,-1.700000,12.125380,2.073514
13.346667,-1.600000,12.466940,2.076901
13.370000,-1.700000,12.466940,2.080287
13.393333,-1.700000,12.210770,2.083669
13.416667,-1.400000,12.552330,2.150717
13.440000,-1.700000,11.954600,2.168149
13.463333,-1.400000,12.552330,2.171621
13.486667,-1.700000,12.466940,2.175032
13.510000,-1.500000,12.552330,2.178414
13.533333,-1.500000,12.466940,2.181791
13.556667,-1.700000,12.381550,2.185195
13.580000,-1.700000,12.466940,2.188583
13.603333,-1.200000,12.381550,2.191972
13.626667,-2.200000,12.552330,2.195369
13.650000,-1.300000,12.466940,2.198756
13.673333,-1.200000,12.552330,2.202168
13.696667,-1.500000,12.210770,2.205554
13.720000,-1.400000,12.552330,2.208948
13.743333,-1.800000,12.552330,2.212330
13.766667,-1.400000,12.552330,2.215728
13.790000,-1.600000,12.466940,2.219118
13.813333,-1.300000,12.381550,2.222494
13.836667,-1.500000,12.637720,2.225890
13.860000,-1.800000,12.723110,2.229279
13.883333,-1.500000,12.637720,2.232662
13.906667,-1.500000,12.637720,2.236046
13.930000,-1.500000,12.552330,2.239443
13.953333,-1.400000,12.552330,2.242840
13.976667,-1.400000,12.723110,2.246228
14.000000,-1.500000,12.808500,2.249615
14.023333,-1.700000,12.381550,2.252996
14.046667,-1.600000,12.723110,2.256380
14.070000,-1.300000,12.723110,2.259797
14.093333,-1.400000,12.637720,2.263192
14.116667,-1.300000,12.808500,2.266584
14.140000,-1.300000,12.552330,2.269969
14.163333,-1.400000,12.808500,2.273361
14.186667,-1.300000,13.064670,2.276744
14.210000,-1.400000,12.893890,2.280133
14.233333,-1.400000,12.637720,2.283528
