# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.024 A
#	n = 37.7 +/- 0.4 
#	Vc = 6 uV
#	Vfloor = -0.439 +/- 0.0037 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
10.150000,-0.500000,10.246800,1.928283
10.173333,-0.700000,10.332190,2.034370
10.196667,-0.700000,10.844530,2.071149
10.220000,-0.500000,10.417580,2.077167
10.243333,-0.500000,10.502970,2.081768
10.266667,-0.400000,10.673750,2.086668
10.290000,-0.500000,10.588360,2.091193
10.313333,-0.700000,10.502970,2.095779
10.336667,-0.700000,10.673750,2.100045
10.360000,-0.600000,10.588360,2.104487
10.383333,-0.500000,10.929920,2.109010
10.406667,-0.400000,10.588360,2.113301
10.430000,-0.500000,10.588360,2.117678
10.453333,-0.500000,10.588360,2.122200
10.476667,-0.400000,10.588360,2.126530
10.500000,-0.500000,10.588360,2.130740
10.523333,-0.600000,11.015310,2.135130
10.546667,-0.600000,11.100700,2.139565
10.570000,-0.700000,10.588360,2.144118
10.593333,-0.600000,10.502970,2.148367
10.616667,-0.500000,10.844530,2.152773
10.640000,-0.800000,10.673750,2.157118
10.663333,-0.700000,10.588360,2.161166
10.686667,-0.500000,10.588360,2.165514
10.710000,-0.400000,10.759140,2.169538
10.733333,-0.800000,10.759140,2.173954
10.756667,-0.500000,10.844530,2.178315
10.780000,-0.500000,10.673750,2.183013
10.803333,-0.200000,11.186090,2.187195
10.826667,-0.400000,11.100700,2.191449
10.850000,-0.300000,10.673750,2.196252
10.873333,-0.500000,10.844530,2.200480
10.896667,-0.800000,11.015310,2.204844
10.920000,-0.400000,10.844530,2.209254
10.943333,-1.000000,10.844530,2.213485
10.966667,-0.500000,11.015310,2.217937
10.990000,-0.600000,10.929920,2.222725
11.013333,-0.300000,10.844530,2.227519
11.036667,-0.600000,10.844530,2.232291
11.060000,-0.700000,11.186090,2.236683
11.083333,-0.400000,10.929920,2.240910
11.106667,-0.300000,10.588360,2.245056
11.130000,-0.300000,10.844530,2.248993
11.153333,-0.400000,11.100700,2.253012
11.176667,-0.800000,11.186090,2.256984
11.200000,-0.500000,11.186090,2.260960
11.223333,-0.700000,10.759140,2.264674
11.246667,-0.300000,11.100700,2.268651
11.270000,-0.500000,11.100700,2.272421
11.293333,-0.800000,11.015310,2.275933
11.316667,-0.100000,10.929920,2.279369
11.340000,-0.700000,10.929920,2.283147
11.363333,-0.500000,11.356870,2.286850
11.386667,-0.600000,11.100700,2.290554
11.410000,-0.300000,10.929920,2.294118
11.433333,-0.600000,11.015310,2.297709
11.456667,-0.500000,11.015310,2.301347
11.480000,-0.500000,11.271480,2.304963
11.503333,-0.500000,11.271480,2.308434
11.526667,-0.500000,11.015310,2.312089
11.550000,-0.500000,11.271480,2.315827
11.573333,-0.400000,11.271480,2.319624
11.596667,-0.700000,11.442260,2.323516
11.620000,-0.300000,11.100700,2.327004
11.643333,-0.300000,11.271480,2.338619
11.666667,-0.300000,11.356870,2.342777
11.690000,-0.400000,11.015310,2.346461
11.713333,-0.600000,11.271480,2.350113
11.736667,-0.400000,11.527650,2.353896
11.760000,-0.600000,11.271480,2.357523
11.783333,-0.400000,11.356870,2.361374
11.806667,-0.400000,11.100700,2.365089
11.830000,-0.400000,11.442260,2.368843
11.853333,-0.600000,11.356870,2.372315
11.876667,-0.500000,11.613040,2.375788
11.900000,-0.100000,11.356870,2.379394
11.923333,-0.900000,11.186090,2.383067
11.946667,-0.600000,11.783820,2.386716
11.970000,-0.800000,11.527650,2.390356
11.993333,-0.600000,11.271480,2.394094
12.016667,-0.700000,11.442260,2.397827
12.040000,-0.500000,11.356870,2.401443
12.063333,-0.400000,11.527650,2.404975
12.086667,-0.400000,11.613040,2.408730
12.110000,-0.600000,11.356870,2.412440
12.133333,-0.800000,11.527650,2.415961
12.156667,-0.500000,11.527650,2.419628
12.180000,-0.800000,11.613040,2.423188
12.203333,-0.400000,11.698430,2.426731
12.226667,-0.500000,11.442260,2.430306
12.250000,-0.400000,11.271480,2.433841
12.273333,-0.600000,11.783820,2.437459
12.296667,-0.300000,11.613040,2.440993
12.320000,-0.500000,11.783820,2.444534
12.343333,-0.500000,11.527650,2.448643
12.366667,-0.600000,11.698430,2.452421
12.390000,-0.600000,11.698430,2.456014
12.413333,-0.600000,11.613040,2.459535
12.436667,-0.100000,11.698430,2.463160
12.460000,-0.500000,11.356870,2.466849
12.483333,-0.400000,12.125380,2.470313
12.506667,-0.600000,11.698430,2.473776
12.530000,-0.700000,11.442260,2.477243
12.553333,-0.700000,11.783820,2.480675
12.576667,-0.500000,11.527650,2.484107
12.600000,-0.700000,11.869210,2.487548
12.623333,-0.500000,11.613040,2.490993
12.646667,-0.600000,11.613040,2.494585
12.670000,-0.600000,11.527650,2.498321
12.693333,-0.500000,11.783820,2.501814
12.716667,-0.600000,11.613040,2.505448
12.740000,-0.600000,11.783820,2.509120
12.763333,-0.400000,11.698430,2.512661
12.786667,-0.600000,11.869210,2.516282
12.810000,-0.500000,11.783820,2.519869
12.833333,-0.500000,12.039990,2.523467
12.856667,-0.400000,11.869210,2.527032
12.880000,-0.300000,11.783820,2.530604
12.903333,-0.100000,11.869210,2.534088
12.926667,-0.600000,12.039990,2.537527
12.950000,-0.600000,11.954600,2.541067
12.973333,-0.500000,11.869210,2.544565
12.996667,-0.600000,11.783820,2.548006
13.020000,-0.500000,11.869210,2.551418
13.043333,-0.600000,12.125380,2.554924
13.066667,-0.300000,12.296160,2.558564
13.090000,-0.800000,11.698430,2.562179
13.113333,-0.500000,11.869210,2.565896
13.136667,-0.400000,12.125380,2.569526
13.160000,-0.500000,12.039990,2.573061
13.183333,-0.400000,12.210770,2.576669
13.206667,-0.700000,11.954600,2.580215
13.230000,-0.500000,11.869210,2.583802
13.253333,-0.400000,12.125380,2.587444
13.276667,-0.400000,12.039990,2.591123
13.300000,-0.700000,12.210770,2.594749
13.323333,-0.400000,11.869210,2.598322
13.346667,-0.300000,11.954600,2.601797
13.370000,-0.600000,12.039990,2.605318
13.393333,-0.300000,12.381550,2.608762
13.416667,-0.900000,12.125380,2.612198
13.440000,-0.300000,12.125380,2.615647
