# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.038 A
#	n = 40 +/- 0.53 
#	Vc = 6 uV
#	Vfloor = 0.349 +/- 0.0035 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
11.363333,0.200000,11.613040,1.865865
11.386667,0.300000,11.356870,1.869161
11.410000,0.400000,11.271480,1.872461
11.433333,0.200000,11.442260,1.875759
11.456667,0.200000,11.698430,1.879051
11.480000,0.600000,11.613040,1.882341
11.503333,0.400000,11.527650,1.885644
11.526667,0.400000,11.442260,1.888935
11.550000,0.600000,11.356870,1.892223
11.573333,0.300000,11.783820,1.895512
11.596667,0.300000,11.527650,1.898811
11.620000,0.200000,11.442260,1.902094
11.643333,0.300000,11.527650,1.905394
11.666667,0.400000,11.527650,1.908690
11.690000,0.600000,11.869210,1.911988
11.713333,0.500000,11.613040,1.915308
11.736667,0.500000,11.869210,1.918611
11.760000,0.400000,11.442260,1.921903
11.783333,0.300000,11.527650,1.925219
11.806667,0.600000,12.039990,1.928515
11.830000,0.400000,11.869210,1.931879
11.853333,0.700000,11.613040,1.935366
11.876667,0.300000,11.613040,1.938695
11.900000,0.600000,11.698430,1.942000
11.923333,0.600000,12.039990,1.945318
11.946667,0.100000,11.783820,1.948624
11.970000,0.400000,11.783820,1.951954
11.993333,0.300000,11.698430,1.955430
12.016667,0.400000,11.869210,1.958797
12.040000,0.500000,11.869210,1.962115
12.063333,0.400000,11.783820,1.965418
12.086667,0.600000,11.527650,1.968733
12.110000,0.400000,11.783820,2.053188
12.133333,0.100000,11.783820,2.070624
12.156667,0.500000,11.783820,2.074077
12.180000,0.200000,12.125380,2.077483
12.203333,0.400000,12.039990,2.080886
12.226667,0.300000,12.210770,2.084213
12.250000,0.600000,11.954600,2.087520
12.273333,0.300000,12.039990,2.090836
12.296667,0.400000,12.125380,2.094211
12.320000,0.300000,12.296160,2.097624
12.343333,0.400000,12.039990,2.100974
12.366667,0.400000,11.954600,2.104539
12.390000,0.600000,11.869210,2.108142
12.413333,0.600000,12.210770,2.111662
12.436667,0.400000,12.296160,2.115119
12.460000,0.400000,12.039990,2.118529
12.483333,0.300000,12.039990,2.121913
12.506667,0.500000,11.954600,2.125401
12.530000,0.700000,12.296160,2.128854
12.553333,0.300000,12.381550,2.132287
12.576667,0.500000,12.125380,2.135756
12.600000,0.400000,12.039990,2.139264
12.623333,0.300000,12.210770,2.142780
12.646667,0.300000,12.210770,2.146297
12.670000,0.500000,12.466940,2.149861
12.693333,0.600000,11.954600,2.153405
12.716667,0.600000,12.125380,2.157491
12.740000,0.400000,12.381550,2.161826
12.763333,0.500000,12.381550,2.166572
12.786667,0.300000,12.125380,2.170326
12.810000,0.400000,12.210770,2.173929
12.833333,0.600000,12.381550,2.177466
12.856667,0.300000,12.296160,2.181026
12.880000,0.400000,12.637720,2.184641
12.903333,0.300000,12.210770,2.188184
12.926667,0.500000,12.039990,2.191726
12.950000,0.600000,12.466940,2.195300
12.973333,0.500000,12.296160,2.198829
12.996667,0.400000,12.210770,2.202331
13.020000,0.300000,12.296160,2.205880
13.043333,0.400000,12.466940,2.209401
13.066667,0.400000,12.466940,2.217545
13.090000,0.700000,12.381550,2.221257
13.113333,0.300000,12.296160,2.224925
13.136667,0.500000,12.723110,2.228987
13.160000,0.500000,12.637720,2.232471
13.183333,0.300000,12.296160,2.235779
13.206667,0.200000,12.466940,2.239074
13.230000,0.600000,12.381550,2.242363
13.253333,0.600000,12.808500,2.245651
13.276667,0.200000,12.466940,2.248938
13.300000,0.400000,12.296160,2.252231
13.323333,0.500000,12.296160,2.255610
13.346667,0.600000,12.381550,2.259224
13.370000,0.200000,12.637720,2.262777
13.393333,0.800000,12.552330,2.266209
13.416667,0.300000,12.296160,2.273304
13.440000,0.200000,12.552330,2.279421
13.463333,0.500000,12.552330,2.283207
13.486667,0.400000,12.723110,2.286544
13.510000,0.400000,12.381550,2.289848
13.533333,0.300000,12.637720,2.293137
13.556667,0.200000,12.552330,2.296425
13.580000,0.400000,12.723110,2.299727
13.603333,0.400000,12.808500,2.303013
13.626667,0.400000,12.552330,2.306301
13.650000,0.400000,12.723110,2.309589
13.673333,0.000000,12.723110,2.312873
13.696667,0.600000,12.723110,2.316159
13.720000,0.500000,12.466940,2.319448
13.743333,0.500000,12.466940,2.322741
13.766667,0.300000,12.552330,2.326058
13.790000,0.100000,12.979280,2.329346
13.813333,0.400000,12.808500,2.332639
13.836667,0.200000,12.552330,2.335953
13.860000,0.300000,12.637720,2.339244
13.883333,0.500000,12.552330,2.342534
13.906667,0.400000,12.893890,2.345817
13.930000,0.300000,12.893890,2.349112
13.953333,0.400000,12.552330,2.352425
13.976667,0.900000,12.723110,2.355736
14.000000,0.400000,12.637720,2.359046
14.023333,0.600000,13.064670,2.362611
14.046667,0.600000,12.723110,2.366177
14.070000,0.300000,12.893890,2.369556
14.093333,0.400000,12.723110,2.372858
14.116667,0.600000,12.893890,2.376155
14.140000,0.100000,12.979280,2.379446
14.163333,0.600000,12.893890,2.382736
14.186667,0.400000,12.808500,2.386037
14.210000,0.500000,13.150060,2.389326
14.233333,0.500000,13.064670,2.392612
14.256667,0.300000,13.064670,2.395920
14.280000,0.400000,13.064670,2.399246
14.303333,0.500000,12.723110,2.402540
14.326667,0.300000,12.893890,2.405824
14.350000,0.400000,12.979280,2.409123
14.373333,0.600000,13.235450,2.412413
14.396667,0.300000,13.150060,2.415714
14.420000,0.400000,12.893890,2.419011
14.443333,0.600000,12.979280,2.422295
14.466667,0.500000,12.979280,2.425607
14.490000,0.900000,13.406230,2.428900
14.513333,0.100000,13.064670,2.432187
14.536667,0.500000,12.893890,2.435494
14.560000,0.500000,12.979280,2.438798
14.583333,0.400000,12.893890,2.442086
14.606667,0.500000,13.320840,2.445388
14.630000,0.300000,13.150060,2.448690
14.653333,0.700000,13.150060,2.451984
14.676667,0.200000,12.808500,2.455304
14.700000,0.500000,13.064670,2.458609
14.723333,0.500000,13.406230,2.461901
14.746667,0.300000,13.491620,2.466976
14.770000,0.400000,12.808500,2.470519
14.793333,0.500000,13.235450,2.473949
14.816667,0.400000,13.235450,2.477313
14.840000,0.400000,13.320840,2.480629
14.863333,0.400000,13.320840,2.483925
14.886667,0.400000,13.150060,2.487216
14.910000,0.500000,13.064670,2.490511
14.933333,0.300000,13.150060,2.493836
14.956667,0.500000,13.150060,2.497146
14.980000,0.600000,13.491620,2.500447
