# Date: 20200710
# Operator: SCAW
# Notes:
#	pp2-1 pre-test tap
#	z
# Tap_cm: 6.0
# Sample: pp2-1
# Fit of Tap:
#	Ic = 136 +/- 0.021 A
#	n = 28.4 +/- 0.2 
#	Vc = 6 uV
#	Vfloor = -1.6 +/- 0.006 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
12.880000,-1.900000,12.039990,2.412866
12.903333,-1.900000,12.039990,2.416955
12.926667,-1.700000,11.954600,2.420549
12.950000,-2.000000,12.125380,2.424092
12.973333,-1.800000,11.954600,2.427887
12.996667,-1.900000,11.954600,2.431571
13.020000,-1.900000,11.869210,2.435127
13.043333,-1.800000,12.125380,2.438629
13.066667,-2.000000,12.039990,2.442061
13.090000,-2.300000,12.210770,2.445893
13.113333,-1.900000,12.125380,2.449518
13.136667,-2.000000,12.039990,2.453147
13.160000,-1.900000,12.039990,2.456917
13.183333,-2.200000,12.296160,2.460731
13.206667,-2.100000,12.039990,2.464368
13.230000,-1.900000,12.125380,2.467931
13.253333,-2.000000,12.296160,2.471632
13.276667,-1.800000,12.039990,2.475171
13.300000,-1.900000,12.296160,2.478822
13.323333,-1.700000,12.125380,2.482436
13.346667,-2.000000,12.039990,2.486001
13.370000,-2.100000,12.210770,2.489673
13.393333,-2.000000,12.210770,2.493426
13.416667,-2.000000,11.954600,2.497101
13.440000,-2.000000,12.125380,2.501058
13.463333,-1.900000,12.210770,2.504863
13.486667,-2.100000,12.381550,2.508646
13.510000,-2.100000,12.381550,2.512529
13.533333,-1.800000,12.381550,2.516137
13.556667,-2.100000,12.210770,2.519785
13.580000,-1.700000,12.808500,2.523391
13.603333,-2.000000,12.466940,2.526946
13.626667,-2.000000,12.296160,2.530599
13.650000,-2.000000,12.039990,2.534597
13.673333,-1.800000,12.466940,2.538273
13.696667,-2.100000,12.381550,2.541741
13.720000,-2.000000,12.466940,2.545217
13.743333,-2.000000,12.466940,2.548830
13.766667,-2.100000,12.210770,2.552462
13.790000,-1.800000,12.381550,2.556094
13.813333,-2.000000,12.466940,2.559739
13.836667,-1.800000,12.381550,2.563899
13.860000,-2.200000,12.381550,2.567548
13.883333,-2.000000,12.637720,2.578736
13.906667,-1.800000,12.552330,2.582477
13.930000,-1.800000,12.552330,2.594929
13.953333,-1.900000,12.637720,2.600901
13.976667,-2.000000,12.552330,2.609479
14.000000,-1.900000,12.552330,2.617167
14.023333,-1.900000,12.552330,2.622880
14.046667,-1.800000,12.637720,2.631439
14.070000,-2.000000,12.466940,2.636273
14.093333,-2.000000,12.808500,2.644954
14.116667,-1.800000,12.552330,2.650696
14.140000,-2.000000,12.723110,2.658789
14.163333,-1.600000,12.552330,2.665853
14.186667,-1.900000,12.637720,2.670307
14.210000,-2.100000,12.723110,2.673947
14.233333,-2.100000,12.637720,2.677563
14.256667,-2.000000,12.637720,2.681165
14.280000,-2.100000,12.381550,2.684659
14.303333,-2.000000,12.637720,2.688244
14.326667,-1.700000,12.723110,2.691844
14.350000,-2.000000,12.808500,2.695386
