# Date: 20200710
# Operator: SCAW
# Notes: pp2-2 pre-test tap y
# Tap_cm: 6.0
# Sample: pp2-2
# Fit of Tap:
#	Ic = 139 +/- 0.027 A
#	n = 37 +/- 0.38 
#	Vc = 6 uV
#	Vfloor = -0.287 +/- 0.0033 uV
Supply [A],Tap [uV],Shunt [A],Time [S]
12.296667,-0.200000,11.783820,2.314563
12.320000,-0.200000,11.869210,2.318138
12.343333,-0.100000,11.613040,2.321772
12.366667,-0.400000,11.954600,2.325458
12.390000,-0.400000,12.039990,2.329153
12.413333,-0.500000,12.039990,2.332810
12.436667,-0.300000,11.698430,2.336508
12.460000,-0.300000,11.954600,2.340012
12.483333,-0.500000,11.783820,2.343512
12.506667,-0.300000,11.954600,2.347210
12.530000,-0.200000,12.125380,2.350737
12.553333,-0.600000,11.613040,2.354376
12.576667,-0.500000,11.954600,2.357986
12.600000,-0.200000,12.296160,2.361485
12.623333,-0.300000,12.125380,2.365098
12.646667,-0.300000,11.869210,2.368660
12.670000,-0.200000,11.954600,2.372125
12.693333,-0.400000,12.039990,2.375654
12.716667,-0.300000,12.039990,2.379209
12.740000,-0.500000,12.039990,2.382760
12.763333,-0.500000,11.869210,2.386417
12.786667,-0.200000,11.954600,2.389971
12.810000,-0.200000,12.039990,2.393606
12.833333,-0.400000,12.296160,2.397171
12.856667,-0.100000,12.296160,2.400718
12.880000,-0.500000,11.869210,2.404223
12.903333,-0.300000,11.954600,2.407889
12.926667,0.000000,12.466940,2.411378
12.950000,-0.300000,12.039990,2.414881
12.973333,-0.600000,12.296160,2.418480
12.996667,-0.100000,12.125380,2.422214
13.020000,-0.300000,11.783820,2.425810
13.043333,-0.400000,12.381550,2.429334
13.066667,-0.600000,12.210770,2.432797
13.090000,-0.300000,11.954600,2.436445
13.113333,-0.400000,12.125380,2.439923
13.136667,-0.200000,12.210770,2.443457
13.160000,-0.600000,12.039990,2.456701
13.183333,-0.200000,12.296160,2.460210
13.206667,-0.400000,12.296160,2.465897
13.230000,-0.200000,12.125380,2.469418
13.253333,-0.500000,12.296160,2.472837
13.276667,0.000000,12.210770,2.476373
13.300000,-0.400000,12.296160,2.479916
13.323333,-0.200000,12.381550,2.483472
13.346667,-0.000000,12.552330,2.487185
13.370000,-0.100000,12.125380,2.490795
13.393333,-0.200000,12.466940,2.494285
13.416667,-0.100000,12.296160,2.497923
13.440000,-0.300000,12.381550,2.501535
13.463333,0.000000,12.381550,2.505213
13.486667,-0.500000,12.210770,2.508904
13.510000,-0.200000,12.552330,2.512555
13.533333,-0.400000,12.296160,2.516173
13.556667,-0.400000,12.296160,2.519710
13.580000,-0.100000,12.381550,2.523217
13.603333,-0.200000,12.381550,2.526782
13.626667,-0.700000,12.552330,2.530351
13.650000,0.000000,12.552330,2.533886
13.673333,-0.200000,12.296160,2.537447
13.696667,-0.200000,12.381550,2.540985
13.720000,-0.200000,12.723110,2.544542
13.743333,-0.200000,12.552330,2.548074
13.766667,-0.500000,12.723110,2.551593
13.790000,0.000000,12.466940,2.555295
13.813333,-0.400000,12.381550,2.558971
13.836667,-0.200000,13.064670,2.562621
13.860000,-0.200000,12.552330,2.566193
13.883333,-0.400000,12.210770,2.574180
13.906667,-0.400000,12.637720,2.581213
13.930000,-0.200000,12.637720,2.585743
13.953333,-0.500000,12.637720,2.589579
13.976667,-0.300000,12.552330,2.593278
14.000000,-0.700000,12.723110,2.596821
14.023333,-0.200000,12.808500,2.600485
14.046667,-0.300000,12.637720,2.604131
14.070000,-0.300000,12.381550,2.607699
14.093333,-0.200000,12.979280,2.611472
14.116667,-0.400000,12.808500,2.615218
14.140000,-0.400000,12.808500,2.619032
14.163333,-0.500000,12.637720,2.622829
14.186667,-0.300000,12.637720,2.626610
14.210000,-0.400000,12.808500,2.630276
14.233333,-0.400000,12.979280,2.634065
14.256667,-0.500000,12.637720,2.637769
14.280000,-0.200000,12.637720,2.641415
